id,status,action,en,hi,hinglish,themes,type,depth,intensity_safe_floor,emotions,concepts,related_verses,source,shown_count,engagement_rate,notes
6a3f6ba03eb074086bada52a,approved,,Where in your relationship with money do you act from fear rather than from choice — and what is that fear actually about?,धन के साथ अपने संबंध में आप कहाँ चुनाव की जगह डर से कार्य करते हैं — और वह डर वास्तव में किस बारे में है?,Dhan ke saath apne rishte mein aap kahan chunaav ki jagah dar se kaam karte hain — aur woh dar asal mein kis baare mein hai?,money,self_awareness,2,mild,anxiety|shame|guilt,desire|ego|attachment,,human_written,0,0.0,
6a3f6ba03eb074086bada52b,approved,,What does how much money you have say about you — in your own mind — and where did you learn to read it that way?,आपके पास कितना धन है यह आपके बारे में क्या कहता है — आपके अपने मन में — और आपने इसे इस तरह पढ़ना कहाँ से सीखा?,Aapke paas kitna dhan hai yeh aapke baare mein kya kehta hai — aapke apne mann mein — aur aapne ise is tarah padhna kahan se seekha?,money,self_awareness,2,mild,anxiety|shame|comparison,desire|ego|comparison,,human_written,0,0.0,
6a3f6ba03eb074086bada52c,approved,,If your financial situation did not change at all — what would have to shift in you for you to feel secure?,यदि आपकी वित्तीय स्थिति बिल्कुल भी न बदले — सुरक्षित महसूस करने के लिए आपके भीतर क्या बदलना होगा?,Agar aapki vitteey sthiti bilkul bhi na badle — surakshit feel karne ke liye aapke andar kya badalna hoga?,money,self_awareness,3,moderate,anxiety|shame|existential,desire|ego|attachment,,human_written,0,0.0,
6a3f6ba03eb074086bada52d,approved,,"What are you actually trading — time, attention, integrity, relationships — for the money you pursue, and is that trade worth examining?","आप वास्तव में क्या व्यापार कर रहे हैं — समय, ध्यान, ईमानदारी, संबंध — उस धन के लिए जो आप पाना चाहते हैं, और क्या वह व्यापार जाँचने योग्य है?","Aap asal mein kya vyapaar kar rahe hain — samay, dhyan, imaandaari, rishte — us dhan ke liye jo aap paana chahte hain, aur kya woh vyapaar jaanchne yogya hai?",money,self_awareness,3,moderate,shame|existential|anxiety,desire|ego|detachment,,human_written,0,0.0,
6a3f6ba03eb074086bada52e,approved,,What is one money-related decision you have been avoiding — and what would it take to face it today?,धन से संबंधित एक निर्णय जिससे आप बच रहे हैं — और आज उसका सामना करने के लिए क्या चाहिए?,Dhan se sambandhit ek nirnay jisse aap bach rahe hain — aur aaj uska saamna karne ke liye kya chahiye?,money,action_oriented,1,any,anxiety|avoidance,karma|dharma,,human_written,0,0.0,
6a3f6ba03eb074086bada52f,approved,,"If you aligned your spending with your values — what would you stop spending on, and what would you spend more on?","यदि आप अपना खर्च अपने मूल्यों के अनुरूप करें — किस पर खर्च करना बंद करेंगे, और किस पर अधिक?","Agar aap apna kharch apne mulyon ke anuroop karein — kis par kharch karna band karenge, aur kis par zyada?",money,action_oriented,2,mild,anxiety|shame,karma|dharma|discipline,,human_written,0,0.0,
6a3f6ba03eb074086bada530,approved,,What would your relationship to money look like if you worked for what you need and gave freely from what remains — without hoarding and without scarcity thinking?,यदि आप जो चाहिए उसके लिए काम करें और जो शेष बचे उससे स्वतंत्र रूप से दें — जमाखोरी और कमी की सोच के बिना — तो धन के साथ आपका संबंध कैसा दिखेगा?,Agar aap jo chahiye uske liye kaam karein aur jo shesh bache us se swatantra roop se dein — jamaakhori aur kami ki soch ke bina — toh dhan ke saath aapka rishta kaisa dikhega?,money,action_oriented,3,moderate,anxiety|shame|resentment,karma|dharma|detachment,,human_written,0,0.0,
6a3f6ba03eb074086bada531,approved,,"What would it feel like to have enough — not more, just enough — and do you believe that feeling is available to you?","पर्याप्त होना कैसा लगेगा — अधिक नहीं, बस पर्याप्त — और क्या आप मानते हैं कि वह भावना आपके लिए उपलब्ध है?","Paryaapt hona kaisa lagega — zyada nahi, bas paryaapt — aur kya aap maante hain ki woh bhaawna aapke liye uplabdh hai?",money,spiritual,1,any,anxiety|longing,desire|attachment|karma,,human_written,0,0.0,
6a3f6ba03eb074086bada532,approved,,The Gita speaks of using the world without being used by it — what would that look like in your relationship with money?,गीता दुनिया का उपयोग करने की बात करती है — उसके द्वारा उपयोग किए बिना — धन के साथ आपके संबंध में यह कैसा दिखेगा?,Gita duniya ka upyog karne ki baat karti hai — uske dwara upyog kiye bina — dhan ke saath aapke rishte mein yeh kaisa dikhega?,money,spiritual,2,mild,anxiety|shame,desire|attachment|detachment|karma,,human_written,0,0.0,
6a3f6ba03eb074086bada533,approved,,If wealth were a form of energy rather than a measure of worth — how would that change what you seek and what you share?,यदि धन एक प्रकार की ऊर्जा हो न कि मूल्य का माप — तो यह आप क्या खोजते हैं और क्या बाँटते हैं उसे कैसे बदल देगा?,Agar dhan ek prakar ki urja ho na ki mulya ka maap — toh yeh aap kya dhundhte hain aur kya baantate hain use kaise badal dega?,money,spiritual,3,moderate,anxiety|existential|longing,desire|ego|detachment|witness-self,,human_written,0,0.0,
6a3f72b3f9906663563ec1c9,approved,,"What is one honest step you could take toward financial clarity today — not fixing everything, just opening one window?","वित्तीय स्पष्टता की ओर एक ईमानदार कदम जो आप आज उठा सकते हैं — सब कुछ ठीक करने के लिए नहीं, बस एक खिड़की खोलने के लिए?","Vitteey spashtata ki taraf ek imaandaar kadam jo aap aaj utha sakte hain — sab kuch theek karne ke liye nahi, bas ek khidki kholne ke liye?",money,action_oriented,1,any,anxiety|avoidance,karma|dharma,,human_written,0,0.0,
6a3f72b3f9906663563ec1ca,approved,,What financial choice have you been avoiding because it would require you to admit something about your situation — and what would it mean to make it anyway?,कौन-सा वित्तीय निर्णय आप इसलिए टाल रहे हैं क्योंकि इसके लिए आपकी स्थिति के बारे में कुछ स्वीकार करना होगा — और फिर भी इसे करने का क्या अर्थ होगा?,Kaun sa vitteey nirnay aap isliye taal rahe hain kyunki iske liye aapki sthiti ke baare mein kuch sweekar karna hoga — aur phir bhi ise karne ka kya matlab hoga?,money,action_oriented,2,mild,anxiety|shame,karma|dharma|discipline,,human_written,0,0.0,
6a3f72b3f9906663563ec1cb,approved,,"If money were a form of energy to be used wisely — not hoarded, not feared — what would it ask you to change about how you handle it?","यदि धन जमाखोरी नहीं, डरने की नहीं — बल्कि बुद्धिमानी से उपयोग की जाने वाली ऊर्जा हो — तो यह आपसे इसे संभालने के तरीके में क्या बदलने के लिए कहेगा?","Agar dhan jamaakhori nahi, darne ki nahi — balki samajhdaari se upyog ki jaane wali urja ho — toh yeh aapse ise sambhaalne ke tarike mein kya badalne ke liye kahega?",money,action_oriented,3,moderate,anxiety|shame|resentment,karma|dharma|detachment,,human_written,0,0.0,
6a3f72b3f9906663563ec1cc,approved,,What does money represent to the deepest part of you — and is that thing actually available without it?,धन आपके सबसे गहरे हिस्से के लिए क्या दर्शाता है — और क्या वह चीज़ वास्तव में इसके बिना उपलब्ध है?,Dhan aapke sabse gehre hisse ke liye kya darshata hai — aur kya woh cheez asal mein iske bina uplabdh hai?,money,spiritual,1,any,anxiety|longing,desire|attachment|karma,,human_written,0,0.0,
6a3f72b3f9906663563ec1cd,approved,,"What would generosity look like in your relationship with money — not as sacrifice, but as an expression of trust that there is enough?","धन के साथ आपके संबंध में उदारता कैसी दिखेगी — बलिदान के रूप में नहीं, बल्कि इस विश्वास के प्रकटन के रूप में कि पर्याप्त है?","Dhan ke saath aapke rishte mein udaarta kaisi dikhegi — balidaan ke roop mein nahi, balki is vishwas ke prakat ke roop mein ki paryaapt hai?",money,spiritual,2,mild,anxiety|shame,desire|attachment|detachment|karma,,human_written,0,0.0,
6a3f72b3f9906663563ec1ce,approved,,What would your relationship with money look like if you truly believed that your security comes from within — not from a number in an account?,यदि आप सच में मानते कि आपकी सुरक्षा भीतर से आती है — किसी खाते की संख्या से नहीं — तो धन के साथ आपका संबंध कैसा दिखेगा?,Agar aap sach mein maante ki aapki suraksha andar se aati hai — kisi khaate ki sankhya se nahi — toh dhan ke saath aapka rishta kaisa dikhega?,money,spiritual,3,moderate,anxiety|existential|longing,desire|ego|detachment|witness-self,,human_written,0,0.0,
6a3f6ba03eb074086bada534,approved,,When you worry about your child — what specific fear sits at the center of that worry?,जब आप अपने बच्चे के बारे में चिंता करते हैं — उस चिंता के केंद्र में कौन-सा विशिष्ट डर है?,Jab aap apne bachche ke baare mein chinta karte hain — us chinta ke kendra mein kaun sa vishisht dar hai?,parenting,self_awareness,1,any,anxiety|guilt,dharma|relationships,,human_written,0,0.0,
6a3f6ba03eb074086bada535,approved,,What kind of parent are you most afraid of becoming — and which of your parents does that remind you of?,आप किस प्रकार के माता-पिता बनने से सबसे अधिक डरते हैं — और यह आपके कौन से माता-पिता की याद दिलाता है?,Aap kis prakar ke mata-pita banne se sabse zyada darte hain — aur yeh aapke kaun se mata-pita ki yaad dilata hai?,parenting,self_awareness,1,any,guilt|shame,dharma|ego,,human_written,0,0.0,
6a3f6ba03eb074086bada536,approved,,Where in your parenting do you act from your own unhealed wounds rather than from what your child actually needs?,अपने पालन-पोषण में आप कहाँ अपने न भरे जख्मों से कार्य करते हैं बजाय उसके जो आपके बच्चे को वास्तव में चाहिए?,Apne paalan-poshan mein aap kahan apne na bhare zakhmoon se kaam karte hain bajaaye us ke jo aapke bachche ko asal mein chahiye?,parenting,self_awareness,2,mild,guilt|anxiety|control,ego|dharma|attachment,,human_written,0,0.0,
6a3f6ba03eb074086bada537,approved,,What do you most want to give your child that you did not receive — and is that gift truly for them or also for the child you once were?,आप अपने बच्चे को सबसे अधिक क्या देना चाहते हैं जो आपको नहीं मिला — और क्या वह उपहार सच में उनके लिए है या उस बच्चे के लिए भी जो आप कभी थे?,Aap apne bachche ko sabse zyada kya dena chahte hain jo aapko nahi mila — aur kya woh uphaar sach mein unke liye hai ya us bachche ke liye bhi jo aap kabhi the?,parenting,self_awareness,2,mild,guilt|longing,dharma|ego|attachment,,human_written,0,0.0,
6a3f6ba03eb074086bada538,approved,,Who are you as a parent when no one is watching and there is no performance — and is that person someone you are at peace with?,"जब कोई नहीं देख रहा और कोई प्रदर्शन नहीं है — तब माता-पिता के रूप में आप कौन हैं, और क्या वह व्यक्ति कोई है जिसके साथ आप शांति में हैं?","Jab koi nahi dekh raha aur koi pradarshan nahi hai — tab mata-pita ke roop mein aap kaun hain, aur kya woh insaan koi hai jiske saath aap shanti mein hain?",parenting,self_awareness,3,moderate,anxiety|grief|guilt,ego|dharma|attachment|detachment,,human_written,0,0.0,
6a3f6ba03eb074086bada539,approved,,"What is the grief hidden inside your love for your child — the one about their growing up and away, about not being able to protect them from everything?","अपने बच्चे के प्रति आपके प्रेम के भीतर छुपा दुख क्या है — उनके बड़े होने और दूर जाने के बारे में, उन्हें सब कुछ से न बचा पाने के बारे में?","Apne bachche ke prati aapke prem ke andar chhuupa dard kya hai — unke bade hone aur door jaane ke baare mein, unhe sab kuch se na bacha paane ke baare mein?",parenting,self_awareness,3,moderate,grief|anxiety|existential,ego|dharma|detachment|impermanence,,human_written,0,0.0,
6a3f6ba03eb074086bada53a,approved,,"What is the one thing your child most needs from you right now — not what you think they should need, but what they seem to be asking for?","अभी आपके बच्चे को आपसे सबसे अधिक क्या चाहिए — वह नहीं जो आपको लगता है उन्हें चाहिए, बल्कि जो वे माँगते प्रतीत होते हैं?","Abhi aapke bachche ko aapse sabse zyada kya chahiye — woh nahi jo aapko lagta hai unhe chahiye, balki jo woh maangte prateet hote hain?",parenting,action_oriented,1,any,guilt|anxiety,karma|dharma,,human_written,0,0.0,
6a3f6ba03eb074086bada53b,approved,,"What would it look like to trust your child more — not to remove all protection, but to make room for them to encounter and navigate difficulty?","अपने बच्चे पर अधिक विश्वास करना कैसा दिखेगा — सारी सुरक्षा हटाना नहीं, बल्कि उन्हें कठिनाइयों का सामना करने और उनसे निपटने के लिए जगह देना?","Apne bachche par zyada vishwas karna kaisa dikhega — saari suraksha hatana nahi, balki unhe mushkilon ka saamna karne aur unse niptne ke liye jagah dena?",parenting,action_oriented,2,mild,guilt|anxiety|control,karma|dharma|detachment,,human_written,0,0.0,
6a3f6ba03eb074086bada53c,approved,,What would it mean to parent from a place of love that is not conditional on their choices — loving them through the choices you would not make for them?,उनके चुनावों पर निर्भर न होने वाले प्रेम से पालन-पोषण करने का क्या अर्थ होगा — उन्हें उन चुनावों के दौरान प्रेम करना जो आप उनके लिए न करते?,Unke chunaavon par nirbhar na hone wale prem se paalan-poshan karne ka kya matlab hoga — unhe un chunaavon ke dauran prem karna jo aap unke liye na karte?,parenting,action_oriented,3,moderate,grief|anxiety|guilt,karma|dharma|detachment|surrender,,human_written,0,0.0,
6a3f6ba03eb074086bada53d,approved,,What would it mean to trust that your child has their own path — and that your role is to accompany rather than to direct?,यह विश्वास करने का क्या अर्थ होगा कि आपके बच्चे का अपना मार्ग है — और आपकी भूमिका निर्देशित करने की नहीं बल्कि साथ देने की है?,Yeh vishwas karne ka kya matlab hoga ki aapke bachche ka apna raasta hai — aur aapki bhumika nirdeshit karne ki nahi balki saath dene ki hai?,parenting,spiritual,1,any,anxiety|longing,dharma|karma|surrender,,human_written,0,0.0,
6a3f6ba03eb074086bada53e,approved,,"What would it mean to love your child with open hands — fully present, fully caring, without needing them to be a particular way for you to feel at peace?","अपने बच्चे को खुले हाथों से प्रेम करने का क्या अर्थ होगा — पूरी तरह उपस्थित, पूरी तरह परवाह करते हुए, बिना उनसे किसी विशेष तरीके से होने की ज़रूरत के ताकि आप शांति में हों?","Apne bachche ko khule haathon se prem karne ka kya matlab hoga — poori tarah maujood, poori tarah parwaah karte hue, bina unse kisi vishesh tarike se hone ki zaroorat ke taaki aap shanti mein hon?",parenting,spiritual,2,mild,anxiety|grief,dharma|karma|detachment|surrender,,human_written,0,0.0,
6a3f6ba03eb074086bada53f,approved,,What if your child is a soul passing through your life — related but distinct — and your task is not to shape them but to witness them becoming themselves?,क्या हो यदि आपका बच्चा आपके जीवन से गुज़रने वाली एक आत्मा है — संबंधित लेकिन अलग — और आपका काम उन्हें आकार देना नहीं बल्कि उन्हें खुद बनते देखना है?,Kya ho agar aapka bachcha aapke jeevan se guzarne wali ek aatma hai — sambandhit lekin alag — aur aapka kaam unhe aakar dena nahi balki unhe khud bante dekhna hai?,parenting,spiritual,3,moderate,grief|anxiety|existential,dharma|karma|detachment|surrender|impermanence,,human_written,0,0.0,
6a3f72b3f9906663563ec1eb,approved,,"What would it look like to be fully present with your child today — just for 20 minutes, with no agenda and no phone?","आज अपने बच्चे के साथ पूरी तरह उपस्थित होना कैसा दिखेगा — बस 20 मिनट के लिए, बिना किसी एजेंडे और फ़ोन के?","Aaj apne bachche ke saath poori tarah maujood hona kaisa dikhega — bas 20 minute ke liye, bina kisi agenda aur phone ke?",parenting,action_oriented,1,any,guilt|anxiety,karma|dharma,,human_written,0,0.0,
6a3f72b3f9906663563ec1ec,approved,,"What conversation could you have with your child that would actually let them know you see them — not your hopes for them, but them?","अपने बच्चे के साथ कौन-सी बातचीत हो सकती है जो उन्हें वास्तव में बताएगी कि आप उन्हें देखते हैं — उनके लिए आपकी आशाएँ नहीं, बल्कि उन्हें?","Apne bachche ke saath kaun si baatcheet ho sakti hai jo unhe asal mein bataayegi ki aap unhe dekhte hain — unke liye aapki aahaein nahi, balki unhe?",parenting,action_oriented,2,mild,guilt|anxiety|control,karma|dharma|detachment,,human_written,0,0.0,
6a3f72b3f9906663563ec1ed,approved,,"What would it mean to apologize to your child — not to fix it, but to model that repair is possible?","अपने बच्चे से माफ़ी माँगने का क्या अर्थ होगा — इसे ठीक करने के लिए नहीं, बल्कि यह दिखाने के लिए कि मरम्मत संभव है?","Apne bachche se maafi maangne ka kya matlab hoga — ise theek karne ke liye nahi, balki yeh dikhane ke liye ki marammat sambhav hai?",parenting,action_oriented,3,moderate,grief|anxiety|guilt,karma|dharma|detachment|surrender,,human_written,0,0.0,
6a3f72b3f9906663563ec1ee,approved,,What would it mean to parent from a place of trust — that your child has their own wisdom and timing — rather than from fear?,विश्वास की जगह से पालन-पोषण करने का क्या अर्थ होगा — कि आपके बच्चे के पास अपनी बुद्धि और समय है — डर से नहीं?,Vishwas ki jagah se paalan-poshan karne ka kya matlab hoga — ki aapke bachche ke paas apni buddhi aur samay hai — dar se nahi?,parenting,spiritual,1,any,anxiety|longing,dharma|karma|surrender,,human_written,0,0.0,
6a3f72b3f9906663563ec1ef,approved,,"What would it mean to see your love for your child as a form of practice — of devotion, of service — rather than a source of anxiety?","अपने बच्चे के लिए अपने प्रेम को एक साधना के रूप में देखने का क्या अर्थ होगा — भक्ति का, सेवा का — चिंता के स्रोत की जगह?","Apne bachche ke liye apne prem ko ek sadhna ke roop mein dekhne ka kya matlab hoga — bhakti ka, seva ka — chinta ke srot ki jagah?",parenting,spiritual,2,mild,anxiety|grief,dharma|karma|detachment|surrender,,human_written,0,0.0,
6a3f72b3f9906663563ec1f0,approved,,"What would it mean to release your child into their own life — not abandonment, but the profound act of trusting that they carry within them everything they need?","अपने बच्चे को उनके अपने जीवन में छोड़ने का क्या अर्थ होगा — त्याग नहीं, बल्कि यह विश्वास करने का गहरा कार्य कि वे अपने भीतर जो चाहिए वह सब लेकर चलते हैं?","Apne bachche ko unke apne jeevan mein chhodne ka kya matlab hoga — tyaag nahi, balki yeh vishwas karne ka gehra kaam ki woh apne andar jo chahiye woh sab lekar chalte hain?",parenting,spiritual,3,moderate,grief|anxiety|existential,dharma|karma|detachment|surrender|impermanence,,human_written,0,0.0,
6a3f6ba03eb074086bada540,approved,,When your life feels most meaningful — even in a small moment — what is happening?,जब आपका जीवन सबसे अधिक अर्थपूर्ण लगता है — एक छोटे से पल में भी — क्या हो रहा होता है?,Jab aapka jeevan sabse zyada arthapoorn lagta hai — ek chhote se pal mein bhi — kya ho raha hota hai?,purpose,self_awareness,1,any,emptiness|restlessness,svadharma|dharma,,human_written,0,0.0,
6a3f6ba03eb074086bada541,approved,,If no one were watching and there were no reward — what would you still do just because it mattered?,यदि कोई नहीं देख रहा और कोई पुरस्कार नहीं है — तो आप क्या फिर भी करते क्योंकि यह मायने रखता?,Agar koi nahi dekh raha aur koi puraskaar nahi hai — toh aap kya phir bhi karte kyunki yeh mayne rakhta?,purpose,self_awareness,1,any,emptiness|confusion,svadharma,,human_written,0,0.0,
6a3f6ba03eb074086bada542,approved,,What is the difference between the purpose you have been given and the purpose you are discovering — are they the same?,"जो उद्देश्य आपको दिया गया है और जो उद्देश्य आप खोज रहे हैं — उनके बीच क्या अंतर है, क्या वे एक ही हैं?","Jo uddeshya aapko diya gaya hai aur jo uddeshya aap khoj rahe hain — unke beech kya antar hai, kya woh ek hi hain?",purpose,self_awareness,2,mild,emptiness|confusion|restlessness,svadharma|ego,,human_written,0,0.0,
6a3f6ba03eb074086bada543,approved,,What would you pursue if you were not trying to build a life that looks purposeful to others — if only you knew what it was for?,"यदि आप दूसरों को उद्देश्यपूर्ण दिखने वाला जीवन बनाने की कोशिश नहीं कर रहे थे — तो आप क्या खोजते, यदि केवल आप जानते कि यह किसके लिए है?","Agar aap doosron ko uddeshyapoorn dikhne wala jeevan banane ki koshish nahi kar rahe the — toh aap kya khojte, agar sirf aap jaante ki yeh kiske liye hai?",purpose,self_awareness,2,mild,emptiness|restlessness|shame,svadharma|ego|comparison,,human_written,0,0.0,
6a3f6ba03eb074086bada544,approved,,What would you have to let go of — in terms of what you thought your life would be — to see what it actually is calling you toward?,जो आपने सोचा था आपका जीवन क्या होगा उसे छोड़ने के लिए क्या छोड़ना होगा — यह देखने के लिए कि यह आपको वास्तव में किस ओर बुला रहा है?,Jo aapne socha tha aapka jeevan kya hoga use chhodne ke liye kya chhodni hogi — yeh dekhne ke liye ki yeh aapko asal mein kis taraf bula raha hai?,purpose,self_awareness,3,moderate,emptiness|existential|grief,svadharma|ego|dharma,,human_written,0,0.0,
6a3f6ba03eb074086bada545,approved,,What if the sense of purposelessness you feel is not evidence that you lack a purpose — but a signal that you are not yet living in alignment with one you already sense?,क्या हो यदि उद्देश्यहीनता का जो एहसास आप महसूस करते हैं वह इस बात का प्रमाण नहीं है कि आपके पास कोई उद्देश्य नहीं है — बल्कि एक संकेत है कि आप अभी तक उस उद्देश्य के अनुरूप नहीं जी रहे जिसे आप पहले से महसूस करते हैं?,Kya ho agar uddeshyahinta ka jo ahsas aap mahsoos karte hain woh is baat ka praman nahi hai ki aapke paas koi uddeshya nahi hai — balki ek sanket hai ki aap abhi tak us uddeshya ke anuroop nahi ji rahe jise aap pehle se mahsoos karte hain?,purpose,self_awareness,3,moderate,emptiness|grief|existential,svadharma|ego|witness-self,,human_written,0,0.0,
6a3f6ba03eb074086bada546,approved,,What is one small experiment you could run this week toward something that genuinely interests you — regardless of whether it leads anywhere?,इस सप्ताह एक छोटा प्रयोग जो आप किसी ऐसी चीज़ की ओर कर सकते हैं जो आपको वास्तव में रुचिकर लगती है — चाहे यह कहीं ले जाए या नहीं?,Is hafte ek chhota prayog jo aap kisi aisi cheez ki taraf kar sakte hain jo aapko asal mein ruchikr lagti hai — chahe yeh kahi le jaaye ya nahi?,purpose,action_oriented,1,any,emptiness|restlessness,karma|svadharma,,human_written,0,0.0,
6a3f6ba03eb074086bada547,approved,,What would you need to stop doing to make room for what you are being called toward — and what makes that hard to stop?,जो आपको बुलाया जा रहा है उसके लिए जगह बनाने के लिए आपको क्या करना बंद करना होगा — और उसे बंद करना क्या कठिन बनाता है?,Jo aapko bulaya ja raha hai uske liye jagah banane ke liye aapko kya karna band karna hoga — aur use band karna kya mushkil banata hai?,purpose,action_oriented,2,mild,emptiness|confusion,karma|svadharma|dharma,,human_written,0,0.0,
6a3f6ba03eb074086bada548,approved,,"What would it look like to move toward your purpose — not with grand declarations, but with small, consistent acts that are available to you today?","अपने उद्देश्य की ओर बढ़ना कैसा दिखेगा — बड़ी घोषणाओं से नहीं, बल्कि छोटे, सुसंगत कार्यों से जो आज आपके लिए उपलब्ध हैं?","Apne uddeshya ki taraf badhna kaisa dikhega — badi ghoshnaon se nahi, balki chhote, susangat karmon se jo aaj aapke liye uplabdh hain?",purpose,action_oriented,3,moderate,emptiness|grief|restlessness,karma|svadharma|dharma|detachment,,human_written,0,0.0,
6a3f6ba03eb074086bada549,approved,,What if your purpose is not something to find but something to listen for — and what has it been saying that you have not been hearing?,क्या हो यदि आपका उद्देश्य कुछ खोजने की चीज़ नहीं है बल्कि सुनने की — और यह क्या कह रहा है जो आप सुन नहीं रहे?,Kya ho agar aapka uddeshya kuch khojne ki cheez nahi hai balki sunne ki — aur yeh kya keh raha hai jo aap sun nahi rahe?,purpose,spiritual,1,any,emptiness|longing,svadharma|dharma|karma,,human_written,0,0.0,
6a3f6ba03eb074086bada54a,approved,,"The Gita speaks of svadharma — the particular duty of this particular life — what is yours, as best you can hear it right now?","गीता स्वधर्म की बात करती है — इस विशेष जीवन का विशेष कर्तव्य — जितना आप अभी सुन सकते हैं, आपका क्या है?","Gita svadharma ki baat karti hai — is vishesh jeevan ka vishesh kartavya — jitna aap abhi sun sakte hain, aapka kya hai?",purpose,spiritual,2,mild,emptiness|longing,svadharma|dharma|surrender,,human_written,0,0.0,
6a3f6ba03eb074086bada54b,approved,,What if purpose is not a destination but the quality of attention you bring to whatever is in front of you — and what would it mean to live that way?,क्या हो यदि उद्देश्य कोई गंतव्य नहीं है बल्कि ध्यान की वह गुणवत्ता है जो आप जो भी आपके सामने है उसमें लाते हैं — और इस तरह जीने का क्या अर्थ होगा?,Kya ho agar uddeshya koi gantavya nahi hai balki dhyan ki woh gunwatta hai jo aap jo bhi aapke saamne hai us mein laate hain — aur is tarah jeene ka kya matlab hoga?,purpose,spiritual,3,moderate,emptiness|existential|longing,svadharma|dharma|ego|witness-self,,human_written,0,0.0,
6a3f72b3f9906663563ec1cf,approved,,What skill or gift do you consistently undervalue in yourself — and how could you put it in service of something today?,कौन-सा कौशल या उपहार आप अपने आप में लगातार कम आँकते हैं — और आज आप इसे किसी चीज़ की सेवा में कैसे लगा सकते हैं?,Kaun sa kaushal ya uphaar aap apne aap mein lagaatar kam aankte hain — aur aaj aap ise kisi cheez ki seva mein kaise laga sakte hain?,purpose,action_oriented,2,mild,emptiness|confusion,karma|svadharma|dharma,,human_written,0,0.0,
6a3f72b3f9906663563ec1d0,approved,,What would your next year look like if it were organized around what feels most alive in you — rather than what looks most responsible to others?,यदि आपका अगला वर्ष उसके इर्द-गिर्द व्यवस्थित हो जो आपमें सबसे अधिक जीवंत महसूस होता है — दूसरों को जो सबसे अधिक ज़िम्मेदार लगता है उसके बजाय — तो यह कैसा दिखेगा?,Agar aapka agla saal us ke ird-gird vyavasthit ho jo aap mein sabse zyada jeevant mahsoos hota hai — doosron ko jo sabse zyada zimmedaar lagta hai uski bajaay — toh yeh kaisa dikhega?,purpose,action_oriented,3,moderate,emptiness|grief|restlessness,karma|svadharma|dharma|detachment,,human_written,0,0.0,
6a3f72b3f9906663563ec1d1,approved,,"What would it feel like to offer what you do today — your work, your presence, your attention — as an act of devotion rather than performance?","आज जो करते हैं — आपका काम, आपकी उपस्थिति, आपका ध्यान — उसे प्रदर्शन की बजाय भक्ति के कार्य के रूप में अर्पित करना कैसा लगेगा?","Aaj jo karte hain — aapka kaam, aapki upasthiti, aapka dhyan — use pradarshan ki bajaay bhakti ke kaam ke roop mein arpit karna kaisa lagega?",purpose,spiritual,1,any,emptiness|longing,svadharma|dharma|karma,,human_written,0,0.0,
6a3f72b3f9906663563ec1d2,approved,,What if your purpose is not a destination to reach but a quality of aliveness to inhabit — and it is available to you in this very moment?,क्या हो यदि आपका उद्देश्य पहुँचने का कोई गंतव्य नहीं है बल्कि जीवंतता की एक गुणवत्ता है जिसमें रहना है — और यह इसी क्षण आपके लिए उपलब्ध है?,Kya ho agar aapka uddeshya pahunchne ka koi gantavya nahi hai balki jeevanta ki ek gunwatta hai jis mein rehna hai — aur yeh isi pal aapke liye uplabdh hai?,purpose,spiritual,2,mild,emptiness|longing,svadharma|dharma|surrender,,human_written,0,0.0,
6a3f72b3f9906663563ec1d3,approved,,What if you already are what you are seeking to become — and the work of purpose is not acquisition but recognition?,क्या हो यदि आप पहले से ही वही हैं जो आप बनना चाहते हैं — और उद्देश्य का काम अर्जन नहीं बल्कि पहचान है?,Kya ho agar aap pehle se hi wahi hain jo aap banna chahte hain — aur uddeshya ka kaam arjan nahi balki pahchan hai?,purpose,spiritual,3,moderate,emptiness|existential|longing,svadharma|dharma|ego|witness-self,,human_written,0,0.0,
6a3f6c686cdd208d79e41d5f,approved,,What is the choice you keep returning to in your mind — the one you wish you had made differently?,वह निर्णय क्या है जिसके पास आपका मन बार-बार लौटता है — जिसे आप अलग तरह से लेना चाहते?,Woh nirnay kya hai jiske paas aapka mann baar-baar lauta hai — jise aap alag tarah se lena chahte?,regret,self_awareness,1,any,regret|guilt,karma,,human_written,0,0.0,
6a3f6c686cdd208d79e41d60,approved,,When you revisit this regret — what are you most trying to find that the revisiting could not possibly give you?,जब आप इस पछतावे पर वापस लौटते हैं — आप सबसे अधिक क्या खोजने की कोशिश कर रहे हैं जो यह वापसी आपको नहीं दे सकती?,Jab aap is pachtaave par wapas laute hain — aap sabse zyada kya khojne ki koshish kar rahe hain jo yeh wapsi aapko nahi de sakti?,regret,self_awareness,1,any,regret|sadness,karma|impermanence,,human_written,0,0.0,
6a3f6c686cdd208d79e41d61,approved,,What did you know then that you could not act on — and what has changed in you since that makes you wish you had?,तब आप क्या जानते थे जिस पर आप कार्य नहीं कर सके — और तब से आपमें क्या बदला है जो आपको चाहने पर मजबूर करता है कि आपने किया होता?,Tab aap kya jaante the jis par aap kaam nahi kar sake — aur tab se aap mein kya badla hai jo aapko chahne par majboor karta hai ki aapne kiya hota?,regret,self_awareness,2,mild,regret|shame|guilt,karma|ego,,human_written,0,0.0,
